Date,Open,High,Low,Close,Adj Close,Volume
01-08-2012,87.987144,88.057144,86.14286,86.687141,58.683426,96125400
02-08-2012,86.120003,87.241432,85.75,86.827141,58.778191,83039600
03-08-2012,87.66143,88.28286,87.365715,87.957146,59.543167,86230200
06-08-2012,88.184288,89.267143,87.894287,88.935715,60.205608,75525800
07-08-2012,88.96714,89.285713,88.291428,88.701431,60.047012,72611700
08-08-2012,88.484283,89.125717,88.157143,88.55143,59.945469,61176500
09-08-2012,88.264282,88.818573,88.257141,88.675713,61.881481,55410600
10-08-2012,88.387146,88.822861,88.385712,88.814285,61.978157,48734700
13-08-2012,89.055717,90,89.035713,90,62.805614,69708100
14-08-2012,90.267143,91.230003,90.029999,90.241432,62.974102,85042300
15-08-2012,90.185715,90.571426,89.678574,90.118568,62.888371,64335600
16-08-2012,90.172859,90.965714,90.071426,90.905716,63.437672,63633500
17-08-2012,91.428574,92.598572,91.258568,92.587143,64.611023,110690300
20-08-2012,92.858574,95.021431,92.842857,95.021431,66.309784,153346200
21-08-2012,95.831429,96.41143,92.904289,93.722855,65.403572,203179900
22-08-2012,93.488571,95.571426,92.587143,95.552856,66.680634,141330700
23-08-2012,95.158569,95.699997,94.449997,94.66143,66.058563,105032200
24-08-2012,94.215714,95.639999,93.650002,94.745712,66.117363,109335100
27-08-2012,97.141426,97.267143,96.220001,96.525711,67.359497,106752100
28-08-2012,96.425713,96.585716,95.809998,96.400002,67.27179,66854200
29-08-2012,96.464287,96.809998,96.085716,96.209999,67.139198,50701700
30-08-2012,95.805717,95.935715,94.692856,94.83857,66.182152,75674900
31-08-2012,95.321426,95.514282,93.89286,95.034286,66.318733,84580300
04-09-2012,95.108574,96.44857,94.928574,96.424286,67.288734,91973000
05-09-2012,96.510002,96.621429,95.657143,95.747147,66.8162,84093800
06-09-2012,96.167145,96.898575,95.828575,96.610001,67.41835,97799100
07-09-2012,96.864288,97.497147,96.538574,97.205711,67.834053,82416600
10-09-2012,97.207146,97.612854,94.585716,94.677139,66.069519,121999500
11-09-2012,95.015717,95.728569,93.785713,94.370003,65.855171,125995800
12-09-2012,95.264282,95.699997,93.714287,95.684288,66.772339,178058300
13-09-2012,96.767143,97.928574,96.395714,97.568573,68.087265,149590000
14-09-2012,98.565712,99.568573,98.269997,98.754288,68.914719,150118500
17-09-2012,99.907143,99.971428,99.230003,99.968575,69.762085,99507800
18-09-2012,99.982857,100.332855,99.488571,100.272858,69.974419,93375800
19-09-2012,100.03714,100.57,99.938568,100.300003,69.993393,81718700
20-09-2012,99.879997,100.008568,99.08857,99.814285,69.654427,84142100
21-09-2012,100.344284,100.724289,99.908569,100.012856,69.792999,142897300
24-09-2012,98.122856,99.302856,97.571426,98.684288,68.865852,159941600
25-09-2012,98.322861,98.968575,96.14286,96.220001,67.146187,129697400
26-09-2012,95.534286,96.098572,94.457146,95.025711,66.312759,144125800
27-09-2012,94.898575,97.452858,94.335716,97.331429,67.921783,148522500
28-09-2012,96.964287,97.30143,95.25,95.300003,66.504158,133777700
01-10-2012,95.879997,96.678574,93.785713,94.19857,65.73555,135898700
02-10-2012,94.544289,95.192856,92.949997,94.472855,65.926956,156998100
03-10-2012,94.980003,95.980003,94.66143,95.921425,66.937813,106070300
04-10-2012,95.89286,96.321426,95.078575,95.257141,66.474258,92681400
05-10-2012,95.028572,95.14286,93.040001,93.227142,65.057648,148501500
08-10-2012,92.41143,92.508568,90.872856,91.167145,63.620106,159498500
09-10-2012,91.235718,91.498573,89.078575,90.835716,63.388824,209649300
10-10-2012,91.391426,92.139999,91,91.558571,63.893238,127589000
11-10-2012,92.35714,92.457146,89.728569,89.728569,62.616207,136520300
12-10-2012,89.937141,90.76857,89.328575,89.958572,62.776718,115003700
15-10-2012,90.335716,90.732857,89.121429,90.68,63.280148,108125500
16-10-2012,90.767143,92.900002,90.14286,92.827141,64.778511,137442900
17-10-2012,92.695717,93.255714,92,92.087143,64.262131,97259400
18-10-2012,91.370003,91.722855,90,90.377144,63.068798,119156100
19-10-2012,90.150002,90.252853,87.08857,87.120003,60.795837,186021500
22-10-2012,87.488571,90.76857,87.251427,90.575714,63.207375,136682700
23-10-2012,90.14286,90.557144,87.385712,87.622856,61.146744,176786400
24-10-2012,88.777145,89.507141,87.234283,88.118568,61.492672,139631800
25-10-2012,88.571426,88.85714,86.507141,87.077141,60.765934,164081400
26-10-2012,87.061432,87.714287,84.428574,86.285713,60.213642,254608200
31-10-2012,84.982857,85.994286,83.957146,85.045715,59.348312,127500800
01-11-2012,85.459999,86.14286,84.881432,85.220001,59.469933,90324500
02-11-2012,85.127144,85.278572,82.10714,82.400002,57.502037,149843400
05-11-2012,83.360001,83.96714,82.514282,83.517143,58.281612,132283900
06-11-2012,84.318573,84.391426,82.870003,83.264282,58.10516,93729300
07-11-2012,81.977142,82.077141,79.39286,79.714287,57.456474,198412200
08-11-2012,80.089996,80.318573,76.470001,76.821426,55.371342,264036500
09-11-2012,77.202858,79.26857,76.245712,78.151428,56.329983,232478400
12-11-2012,79.164284,79.214287,76.949997,77.547142,55.894424,128950500
13-11-2012,76.987144,78.639999,76.622856,77.557144,55.901642,133237300
14-11-2012,77.928574,78.207146,76.597145,76.697144,55.281754,119292600
15-11-2012,76.790001,77.071426,74.660004,75.08857,54.122326,197477700
16-11-2012,75.028572,75.714287,72.25,75.382858,54.334457,316723400
19-11-2012,77.244286,81.071426,77.125717,80.818573,58.252411,205829400
20-11-2012,81.701431,81.707146,79.225716,80.129997,57.7561,160688500
21-11-2012,80.60714,81.052856,79.514282,80.242859,57.837437,93250500
23-11-2012,81.024284,81.714287,80.371429,81.64286,58.846535,68206600
26-11-2012,82.271431,84.285713,81.958572,84.218575,60.703072,157644900
27-11-2012,84.221428,84.345711,82.871429,83.540001,60.213955,133332500
28-11-2012,82.46714,83.685715,81.751427,83.277145,60.024506,130216100
29-11-2012,84.317146,84.89286,83.60714,84.194283,60.685562,128674700
30-11-2012,83.827141,84.057144,83.239998,83.611427,60.265446,97829900
03-12-2012,84.807144,84.941429,83.64286,83.741432,60.359158,91070000
04-12-2012,83.114288,83.114288,81.732857,82.264282,59.29446,139267100
05-12-2012,81.272858,81.321426,76.96714,76.970001,55.478436,261159500
06-12-2012,75.562859,79.044289,74.089996,78.177139,56.348522,294303100
07-12-2012,79.057144,79.314285,75.714287,76.178574,54.907993,196760200
10-12-2012,75,76.93,74.511429,75.688568,54.55481,157621100
11-12-2012,77.110001,78.508568,76.767143,77.341431,55.746159,148086400
12-12-2012,78.252853,78.285713,76.610001,77,55.500061,121786000
13-12-2012,75.878571,76.805717,75.114288,75.669998,54.541428,156314900
14-12-2012,73.535713,74.01857,72.225716,72.827141,52.492348,252394800
17-12-2012,72.704285,74.285713,71.604286,74.118568,53.423183,189401800
18-12-2012,75,76.414284,74.321426,76.271431,54.974926,156421300
19-12-2012,75.924286,76.242859,75.071426,75.187141,54.193382,112342300
20-12-2012,75.714287,75.742859,74.125717,74.53286,53.721802,120422400
21-12-2012,73.209999,74.238571,72.891426,74.190002,53.474674,149067100
24-12-2012,74.335716,74.89286,74.101425,74.309998,53.561161,43938300
26-12-2012,74.14286,74.208572,73.017143,73.285713,52.822872,75609100
27-12-2012,73.362854,73.75,72.094284,73.580002,53.034992,113780100
28-12-2012,72.898575,73.497147,72.58857,72.798569,52.471764,88569600
31-12-2012,72.932854,76.485718,72.714287,76.024284,54.796787,164873100
02-01-2013,79.117142,79.285713,77.375717,78.432854,56.532822,140129500
03-01-2013,78.26857,78.524284,77.285713,77.442856,55.819248,88241300
04-01-2013,76.709999,76.947144,75.118568,75.285713,54.264439,148583400
07-01-2013,74.571426,75.614288,73.599998,74.842857,53.945232,121039100
08-01-2013,75.601425,75.984283,74.464287,75.044289,54.090427,114676800
09-01-2013,74.64286,75.001427,73.71286,73.871429,53.245056,101901100
10-01-2013,75.507141,75.531425,73.645714,74.78714,53.905071,150286500
11-01-2013,74.428574,75.045715,74.145714,74.328575,53.574551,87626700
14-01-2013,71.811432,72.5,71.215714,71.678574,51.664482,183551900
15-01-2013,71.185715,71.284286,69.054283,69.417145,50.034489,219193100
16-01-2013,70.662857,72.777145,70.35714,72.298569,52.111359,172701200
17-01-2013,72.901428,72.964287,71.718575,71.811432,51.760242,113419600
18-01-2013,71.21714,71.745712,70.914284,71.428574,51.484295,118230700
22-01-2013,72.080002,72.554283,70.947144,72.110001,51.975445,115386600
23-01-2013,72.687141,73.57,72.110001,73.43,52.926884,215377400
24-01-2013,65.714287,66.53286,64.321426,64.35714,46.387337,365213100
25-01-2013,64.527145,65.175713,62.142857,62.84,45.293816,302006600
28-01-2013,62.547142,64.744286,62.265713,64.261429,46.318352,196379400
29-01-2013,65.5,65.742859,64.58857,65.46714,47.187401,142789500
30-01-2013,65.285713,66.085716,64.928574,65.261429,47.039127,104288800
31-01-2013,65.28286,65.611427,64.997147,65.07,46.901157,79833600
01-02-2013,65.587143,65.639999,64.050003,64.802856,46.708607,134871100
04-02-2013,64.844284,65.134285,63.142857,63.188572,45.545059,119279300
05-02-2013,63.435715,65.677139,63.174286,65.405716,47.143131,143336900
06-02-2013,65.209999,66.64286,64.654289,65.335716,47.092674,148426600
07-02-2013,66.178574,67.14286,64.874283,66.888573,50.25008,176145200
08-02-2013,67.714287,68.401428,66.89286,67.854286,50.975567,158289600
11-02-2013,68.071426,69.277145,67.60714,68.561432,51.506813,129372600
12-02-2013,68.501427,68.91143,66.82,66.842857,50.215736,152263300
13-02-2013,66.744286,67.662857,66.174286,66.715714,50.120216,118801900
14-02-2013,66.360001,67.377144,66.288574,66.655716,50.075146,88818800
15-02-2013,66.978569,67.165718,65.702858,65.737144,49.385067,97936300
19-02-2013,65.871429,66.104286,64.835716,65.71286,49.366825,108945900
20-02-2013,65.384285,65.384285,64.114288,64.121429,48.171261,119075600
21-02-2013,63.714287,64.167145,63.259998,63.722858,47.871826,111795600
22-02-2013,64.178574,64.514282,63.799999,64.401428,48.381607,82663700
25-02-2013,64.835716,65.017143,63.224285,63.257141,47.521954,93144800
26-02-2013,63.402859,64.505714,62.522858,64.138573,48.184132,125374900
27-02-2013,64.061432,64.634285,62.950001,63.509998,47.711914,146837600
28-02-2013,63.435715,63.98143,63.057144,63.057144,47.371712,80628800
01-03-2013,62.57143,62.597141,61.425713,61.495716,46.198692,138112100
04-03-2013,61.114285,61.171429,59.857143,60.007141,45.080402,145688900
05-03-2013,60.21143,62.169998,60.107143,61.591427,46.270584,159608400
06-03-2013,62.072857,62.17857,60.632858,60.808571,45.682465,115062500
07-03-2013,60.642857,61.715714,60.151428,61.511429,46.210499,117118400
08-03-2013,61.400002,62.204285,61.23,61.674286,46.332844,97870500
11-03-2013,61.392857,62.715714,60.734287,62.552856,46.992863,118559000
12-03-2013,62.228573,62.697144,61.081429,61.204285,45.979744,116477900
13-03-2013,61.207142,62.07143,60.765713,61.192856,45.971165,101387300
14-03-2013,61.832859,62.091427,61.492859,61.785713,46.416553,75968900
15-03-2013,62.561428,63.46143,62.464287,63.380001,47.614269,160990200
18-03-2013,63.064285,65.351425,63.028572,65.102859,48.908554,151549300
19-03-2013,65.64286,65.852859,64.071426,64.927139,48.776554,131693800
20-03-2013,65.345711,65.375717,64.227142,64.582855,48.517899,77165200
21-03-2013,64.317146,65.425713,64.300003,64.675713,48.587666,95813900
22-03-2013,64.940002,66.014282,64.730003,65.987144,49.572876,98776300
25-03-2013,66.384285,67.135712,65.968575,66.225716,49.752102,125283900
26-03-2013,66.491432,66.548569,65.790001,65.877144,49.490238,73573500
27-03-2013,65.208572,65.257141,64.389999,64.582855,48.517899,82809300
28-03-2013,64.260002,64.545715,63.08857,63.237144,47.506943,110709900
01-04-2013,63.128571,63.385715,61.105713,61.272858,46.031269,97433000
02-04-2013,61.085712,62.591427,60.914288,61.398571,46.125721,132379800
03-04-2013,61.624287,62.468571,61.472858,61.712856,46.361824,90804000
04-04-2013,61.965714,62.142857,60.75,61.102856,45.903553,89611900
05-04-2013,60.642857,60.707142,59.954285,60.457142,45.418461,95923800
08-04-2013,60.692856,61.07143,60.355713,60.887142,45.741497,75207300
09-04-2013,60.908573,61.214287,60.392857,60.997143,45.824131,76653500
10-04-2013,61.157143,62.437141,60.85857,62.241428,46.758911,93982000
11-04-2013,61.959999,62.57,61.599998,62.047142,46.612953,82091100
12-04-2013,62.021427,62.021427,61.298573,61.400002,46.126785,59653300
15-04-2013,61,61.127144,59.935715,59.978573,45.058929,79380000
16-04-2013,60.224285,60.944286,60.081429,60.89143,45.744724,76442800
17-04-2013,60.03857,60.085712,56.872856,57.542858,43.229095,236264000
18-04-2013,57.855713,57.970001,55.677143,56.007141,42.07539,166574800
19-04-2013,55.424286,57.085712,55.014286,55.790001,41.912258,152318600
22-04-2013,56.091427,57.457142,55.895714,56.952858,42.785866,107480100
23-04-2013,57.712856,58.34,56.972858,58.01857,43.586479,166059600
24-04-2013,56.220001,59.32143,56.07143,57.922855,43.51458,242412800
25-04-2013,58.747143,59.134285,58.142857,58.34,43.827953,96209400
26-04-2013,58.544285,59.824287,58.32143,59.599998,44.774536,191024400
29-04-2013,60.064285,61.945713,60,61.445713,46.161133,160081600
30-04-2013,62.157143,63.607143,61.724285,63.254284,47.519821,172884600
01-05-2013,63.494286,63.561428,62.055714,62.755714,47.14526,126727300
02-05-2013,63.111427,64.084282,62.947144,63.645714,47.813885,105457100
03-05-2013,64.472855,64.747147,64.164284,64.28286,48.292534,90325200
06-05-2013,65.101425,66.028572,64.901428,65.815712,49.444084,124160400
07-05-2013,66.424286,66.535713,64.814285,65.522858,49.224083,120938300
08-05-2013,65.577141,66.48143,65.115715,66.262856,49.780014,118149500
09-05-2013,65.687141,66.14286,65.082855,65.252853,51.386501,99621900
10-05-2013,65.424286,65.672859,64.354286,64.709999,50.959003,83713000
13-05-2013,64.501427,65.414284,64.5,64.96286,51.158131,79237200
14-05-2013,64.835716,65.028572,63.164288,63.408573,49.934139,111779500
15-05-2013,62.737144,63,60.337143,61.264286,48.245514,185403400
16-05-2013,60.462856,62.549999,59.842857,62.082859,48.890137,150801000
17-05-2013,62.721428,62.869999,61.572857,61.894287,48.741631,106976100
20-05-2013,61.701427,63.685715,61.442856,63.275715,49.829514,112894600
21-05-2013,62.592857,63.639999,62.028572,62.808571,49.461632,114005500
22-05-2013,63.435715,64.050003,62.602856,63.049999,49.651764,110759600
23-05-2013,62.278572,63.737144,62.255714,63.162857,49.740635,88255300
24-05-2013,62.978573,63.665714,62.908573,63.592857,50.079258,69041700
28-05-2013,64.271431,64.444283,62.978573,63.062859,49.661892,96536300
29-05-2013,62.857143,63.92857,62.771427,63.564285,50.056763,82644100
30-05-2013,63.664288,64.928574,63.501427,64.511429,50.802635,88379900
31-05-2013,64.64286,65.300003,64.214287,64.247147,50.594505,96075700
03-06-2013,64.389999,64.622856,63.21143,64.388573,50.705879,93088100
04-06-2013,64.745712,64.918571,63.912857,64.187141,50.547253,73182200
05-06-2013,63.664288,64.388573,63.387142,63.587143,50.074745,72647400
06-06-2013,63.638573,63.857143,62.007141,62.637142,49.326622,104233500
07-06-2013,62.357143,63.32,61.824287,63.115715,49.703506,101133900
10-06-2013,63.532856,64.154289,62.400002,62.69857,49.375008,112538300
11-06-2013,62.248573,63.251427,61.902859,62.514286,49.229889,71528100
12-06-2013,62.785713,63.035713,61.642857,61.741428,48.621262,66306800
13-06-2013,61.785713,62.44857,61.25,62.279999,49.045383,71458100
14-06-2013,62.200001,62.327145,61.214287,61.435715,48.380508,67966500
17-06-2013,61.634285,62.242859,61.48,61.714287,48.599884,64853600
18-06-2013,61.651428,62.128571,61.458572,61.681427,48.574009,48756400
19-06-2013,61.628571,61.665714,60.42857,60.42857,47.587383,77735000
20-06-2013,59.900002,60.854286,59.310001,59.548573,46.89439,89327700
21-06-2013,59.784286,60,58.299999,59.07143,46.518631,120279600
24-06-2013,58.200001,58.380001,56.864285,57.505714,45.285645,120186500
25-06-2013,57.957142,58.255714,56.975716,57.51857,45.295765,78540700
26-06-2013,57.700001,57.827145,56.522858,56.867142,44.782776,91931000
27-06-2013,57.035713,57.341427,56.220001,56.254284,44.30014,84311500
28-06-2013,55.908573,57.181427,55.552856,56.647144,44.609531,144629100
01-07-2013,57.527142,58.895714,57.317142,58.459999,46.037151,97763400
02-07-2013,58.565716,60.232857,58.495716,59.784286,47.080013,117466300
03-07-2013,60.122856,60.425713,59.635715,60.114285,47.33989,60232200
05-07-2013,60.055714,60.470001,59.335712,59.631428,46.959641,68506200
08-07-2013,60.015713,60.142857,58.664288,59.292858,46.693016,74534600
09-07-2013,59.085712,60.5,58.625713,60.335712,47.514263,88146100
10-07-2013,59.942856,60.685715,59.75,60.104286,47.332012,70351400
11-07-2013,60.421429,61.17857,60.167141,61.041428,48.070004,81573100
12-07-2013,61.092857,61.398571,60.487144,60.93,47.982265,69890800
15-07-2013,60.715714,61.637142,60.685715,61.062859,48.086884,60479300
16-07-2013,60.931427,61.529999,60.595715,61.457142,48.397385,54134500
17-07-2013,61.385715,61.745716,61.174286,61.472858,48.409752,49747600
18-07-2013,61.91143,62.124287,61.515713,61.68,48.57288,54719700
19-07-2013,61.871429,61.997143,60.621429,60.707142,47.806759,67180400
22-07-2013,61.351429,61.392857,60.781429,60.901428,47.959759,51949100
23-07-2013,60.857143,60.994286,59.815716,59.855713,47.136261,92348900
24-07-2013,62.704285,63.512856,62.18,62.93,49.557255,147984200
25-07-2013,62.957142,63.057144,62.258572,62.642857,49.331139,57373400
26-07-2013,62.185715,63.005714,62.048573,62.998573,49.611256,50038100
29-07-2013,62.971428,64.284286,62.885715,63.970001,50.376251,62014400
30-07-2013,64.279999,65.307144,64.175713,64.760002,50.998383,77355600
31-07-2013,64.998573,65.334282,64.204285,64.647141,50.909512,80739400
01-08-2013,65.10714,65.257141,64.751427,65.239998,51.376385,51562700
02-08-2013,65.43,66.121429,65.237144,66.077141,52.035629,68695900
05-08-2013,66.384285,67.238571,66.021431,67.064285,52.813,79713900
06-08-2013,66.860001,67.412857,66.024284,66.464287,52.340504,83714400
07-08-2013,66.257141,66.714287,65.96714,66.425713,52.310131,74714500
08-08-2013,66.265717,66.300003,65.421425,65.858574,54.359478,63944300
09-08-2013,65.519997,65.779999,64.807144,64.921425,53.585957,66716300
12-08-2013,65.265717,66.949997,65.232857,66.765717,55.108219,91108500
13-08-2013,67.277145,70.665718,66.864288,69.938568,57.727081,220485300
14-08-2013,71.125717,72.035713,70.485718,71.214287,58.780064,189093100
15-08-2013,70.917145,71.771431,69.868568,71.129997,58.710487,122573500
16-08-2013,71.449997,71.848572,71.265717,71.761429,59.23167,90576500
19-08-2013,72.048569,73.391426,72,72.534286,59.869583,127629600
20-08-2013,72.815712,72.938568,71.545715,71.581429,59.083099,89672100
21-08-2013,71.941429,72.449997,71.599998,71.765717,59.235218,83969900
22-08-2013,72.139999,72.227142,71.171425,71.851425,59.305954,61051900
23-08-2013,71.895714,71.907143,71.335716,71.574287,59.077202,55682900
26-08-2013,71.535713,72.885712,71.5,71.852859,59.307144,82741400
27-08-2013,71.14286,71.78714,69.471428,69.798569,57.61153,106047200
28-08-2013,69.428574,70.828575,69.428574,70.128571,57.883915,76902000
29-08-2013,70.235718,70.928574,70.16143,70.242859,57.978256,59914400
30-08-2013,70.285713,70.421425,69.5,69.602859,57.449993,68074300
03-09-2013,70.442856,71.514282,69.621429,69.797142,57.610348,82982200
04-09-2013,71.365715,71.748573,70.897141,71.241432,58.802467,86258200
05-09-2013,71.464287,71.525711,70.519997,70.752853,58.399204,59091900
06-09-2013,71.205711,71.339996,69.992859,71.174286,58.747047,89881400
09-09-2013,72.14286,72.559998,71.925713,72.309998,59.684464,85171800
10-09-2013,72.314285,72.492859,69.928574,70.662857,58.324913,185798900
11-09-2013,66.715714,67.669998,66.401428,66.815712,55.149502,224674100
12-09-2013,66.928574,67.914284,66.572861,67.527145,55.736702,101012800
13-09-2013,67.048569,67.404289,66.385712,66.414284,54.818157,74708900
16-09-2013,65.85714,65.944283,63.888573,64.302856,53.075378,135926700
17-09-2013,63.994286,65.672859,63.92857,65.045715,53.688538,99845200
18-09-2013,66.168571,66.621429,65.808571,66.382858,54.79221,114215500
19-09-2013,67.242859,67.975716,67.035713,67.471428,55.69072,101135300
20-09-2013,68.285713,68.364288,66.571426,66.772858,55.11412,174825700
23-09-2013,70.871429,70.987144,68.942856,70.091431,57.853252,190526700
24-09-2013,70.697144,70.781425,69.688568,69.871429,57.671673,91086100
25-09-2013,69.885712,69.94857,68.775711,68.790001,56.779057,79239300
26-09-2013,69.428574,69.794289,69.128571,69.459999,57.332077,59305400
27-09-2013,69.111427,69.238571,68.674286,68.964287,56.92292,57010100
30-09-2013,68.178574,68.808571,67.772858,68.10714,56.215424,65039100
01-10-2013,68.349998,69.877144,68.339996,69.708572,57.537247,88470900
02-10-2013,69.375717,70.257141,69.10714,69.937141,57.725914,72296000
03-10-2013,70.072861,70.335716,68.677139,69.058571,57.000748,80688300
04-10-2013,69.122856,69.228569,68.371429,69.004288,56.955936,64717100
07-10-2013,69.508568,70.378571,69.335716,69.678574,57.512489,78073100
08-10-2013,69.991432,70.091431,68.648575,68.705711,56.709484,72729300
09-10-2013,69.234283,69.684288,68.325714,69.512856,57.375706,75431300
10-10-2013,70.188568,70.339996,69.577141,69.94857,57.73534,69650700
11-10-2013,69.57,70.548569,69.308571,70.401428,58.109119,66934700
14-10-2013,69.975716,71.082855,69.907143,70.862854,58.48999,65474500
15-10-2013,71.072861,71.714287,70.788574,71.239998,58.801281,80018400
16-10-2013,71.541428,71.790001,71.318573,71.587143,59.087818,62775300
17-10-2013,71.425713,72.111427,71.382858,72.071426,59.487541,63398300
18-10-2013,72.284286,72.751427,72.244286,72.69857,60.005184,72635500
21-10-2013,73.110001,74.900002,73.074287,74.480003,61.475578,99526700
22-10-2013,75.201431,75.492859,72.575714,74.267143,61.299892,133515900
23-10-2013,74.14286,75.095711,74.14286,74.994286,61.900063,78430800
24-10-2013,75,76.067146,74.635712,75.987144,62.719563,96191200
25-10-2013,75.902855,76.175713,75.015717,75.137146,62.017986,84448000
28-10-2013,75.577141,75.85714,74.744286,75.697144,62.480202,137610200
29-10-2013,76.610001,77.035713,73.505714,73.811432,60.923733,158951800
30-10-2013,74.230003,75.360001,73.860001,74.985718,61.89299,88540900
31-10-2013,75,75.355713,74.46714,74.671425,61.633572,68924100
01-11-2013,74.860001,74.971428,73.691429,74.290001,61.318741,68722500
04-11-2013,74.442856,75.260002,74.115715,75.25,62.111115,61156900
05-11-2013,74.940002,75.555717,74.714287,75.064285,61.957825,66303300
06-11-2013,74.878571,74.980003,74.028572,74.417145,64.025154,55843900
07-11-2013,74.225716,74.741432,73.197144,73.21286,62.989037,65655100
08-11-2013,73.511429,74.447144,73.227142,74.365715,63.980896,69829200
11-11-2013,74.284286,74.524284,73.487144,74.150002,63.795311,56863100
12-11-2013,73.952858,74.845711,73.85714,74.28714,63.9133,51069200
13-11-2013,74,74.60714,73.851425,74.375717,63.989502,49305200
14-11-2013,74.687141,75.611427,74.552856,75.451431,64.915009,70604800
15-11-2013,75.225716,75.584282,74.927139,74.998573,64.525375,79480100
18-11-2013,74.998573,75.312859,74.028572,74.089996,63.743671,61236000
19-11-2013,74.147141,74.76857,73.995712,74.221428,63.85675,52234700
20-11-2013,74.175713,74.345711,73.475716,73.571426,63.297531,48479200
21-11-2013,73.942856,74.458572,73.381432,74.44857,64.052185,65506700
22-11-2013,74.21714,74.594284,74.075714,74.257141,63.887493,55931400
25-11-2013,74.431427,75.124283,74.428574,74.82,64.37175,57327900
26-11-2013,74.874283,76.591431,74.85714,76.199997,65.559036,100345700
27-11-2013,76.615715,78,76.199997,77.994286,67.10276,90862100
29-11-2013,78.497147,79.761429,78.258568,79.438568,68.34536,79531900
02-12-2013,79.714287,80.618568,78.688568,78.747147,67.750488,118136200
03-12-2013,79.757141,80.91143,79.668571,80.902855,69.605156,112742000
04-12-2013,80.785713,81.312859,80.117142,80.714287,69.442917,94452400
05-12-2013,81.807144,82.162857,80.915718,81.128571,69.799347,111895000
06-12-2013,80.827141,80.964287,79.938568,80.002853,68.830841,86088100
09-12-2013,80.128571,81.368568,80.128571,80.918571,69.61869,80123400
10-12-2013,80.511429,81.125717,80.171425,80.792854,69.510529,69567400
11-12-2013,81,81.567146,79.955711,80.194283,68.995537,89929700
12-12-2013,80.305717,80.762856,80.004288,80.077141,68.894753,65572500
13-12-2013,80.407143,80.41143,79.095711,79.204285,68.143799,83205500
16-12-2013,79.288574,80.377144,79.28714,79.64286,68.521118,70648200
17-12-2013,79.401428,79.919998,79.054283,79.284286,68.212601,57475600
18-12-2013,78.528572,78.778572,76.971428,78.681427,67.693962,141465800
19-12-2013,78.5,78.571426,77.675713,77.779999,66.918396,80077200
20-12-2013,77.918571,78.80143,77.831429,78.431427,67.478874,109103400
23-12-2013,81.14286,81.531425,80.394287,81.441429,70.06852,125326600
24-12-2013,81.412857,81.697144,80.861427,81.095711,69.771095,41888700
26-12-2013,81.157143,81.35714,80.482857,80.557144,69.307716,51002000
27-12-2013,80.545715,80.629997,79.928574,80.012856,68.839432,56471100
30-12-2013,79.637146,80.012856,78.902855,79.21714,68.154839,63407400
31-12-2013,79.167145,80.182854,79.14286,80.145714,68.953758,55771100
02-01-2014,79.382858,79.575714,78.860001,79.01857,67.984016,58671200
03-01-2014,78.980003,79.099998,77.204285,77.28286,66.490685,98116900
06-01-2014,76.778572,78.114288,76.228569,77.704285,66.853264,103152700
07-01-2014,77.760002,77.994286,76.845711,77.148575,66.375145,79302300
08-01-2014,76.972855,77.937141,76.955711,77.637146,66.795494,64632400
09-01-2014,78.114288,78.122856,76.478569,76.645714,65.94252,69787200
10-01-2014,77.118568,77.257141,75.872856,76.134285,65.502495,76244000
13-01-2014,75.701431,77.5,75.697144,76.53286,65.845406,94623200
14-01-2014,76.888573,78.104286,76.808571,78.055717,67.155594,83140400
15-01-2014,79.074287,80.028572,78.808571,79.622856,68.503922,97909700
16-01-2014,79.271431,79.550003,78.811432,79.178574,68.121658,57319500
17-01-2014,78.78286,78.867142,77.128571,77.238571,66.452576,106684900
21-01-2014,77.284286,78.581429,77.202858,78.438568,67.484993,82131700
22-01-2014,78.701431,79.612854,78.258568,78.78714,67.784874,94996300
23-01-2014,78.562859,79.5,77.830002,79.454285,68.358871,100809800
24-01-2014,79.14286,79.374283,77.821426,78.010002,67.116287,107338700
27-01-2014,78.581429,79.257141,77.964287,78.64286,67.660759,138719700
28-01-2014,72.68,73.571426,71.724289,72.35714,62.252823,266380800
29-01-2014,71.992859,72.48143,71.23143,71.535713,61.546085,125702500
30-01-2014,71.791428,72.35714,70.957146,71.397141,61.426872,169625400
31-01-2014,70.739998,71.647141,70.507141,71.514282,61.527653,116199300
03-02-2014,71.80143,72.53286,71.328575,71.647141,61.641964,100366000
04-02-2014,72.264282,72.779999,71.822861,72.684288,62.534275,94170300
05-02-2014,72.365715,73.611427,72.321426,73.227142,63.001343,82086200
06-02-2014,72.865715,73.35714,72.544289,73.215714,65.72921,64441300
07-02-2014,74.482857,74.704285,73.91143,74.239998,66.648735,92570100
10-02-2014,74.094284,75.998573,74,75.57,67.842758,86389800
11-02-2014,75.80143,76.821426,75.64286,76.565712,68.736641,70564200
12-02-2014,76.707146,77.080002,76.177139,76.559998,68.731522,77025200
13-02-2014,76.379997,77.835716,76.314285,77.775711,69.822914,76849500
14-02-2014,77.495712,77.997147,77.315712,77.71286,69.766502,68231100
18-02-2014,78,78.741432,77.944283,77.998573,70.022995,65062900
19-02-2014,77.821426,78.127144,76.335716,76.767143,68.917488,78442000
20-02-2014,76.141426,76.714287,75.571426,75.878571,68.119774,76464500
21-02-2014,76.112854,76.367142,74.942856,75.035713,67.363083,69696200
