Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
Pothula Prameela Devi,PRAP,0,Graduate,55,Amalapuram + Andhra Pradesh,550000,0,2009
Yalangi Ramesh,IND,0,Graduate Professional,45,Amalapuram + Andhra Pradesh,520000,0,2009
V Arun Kumar   Winner ,INC, 2 ,Graduate Professional,53,Rajahmundry + Andhra Pradesh,13073077,979680,2009
Dr. Paladugu Chandramouli,LSP,0,Graduate Professional,69,Rajahmundry + Andhra Pradesh,6418000,45000,2009
M Murali Mohan,TDP,0,12th Pass,68,Rajahmundry + Andhra Pradesh,140109874,3554215,2009
M Papi Reddy,Trilinga Praja Pragati Party, 1 ,10th Pass,29,Rajahmundry + Andhra Pradesh,0,0,2009
M Ramakrishna Rao,IND,0,Graduate Professional,51,Rajahmundry + Andhra Pradesh,1000630,0,2009
Meda Srinivas,RPC(S), 8 ,Post Graduate,29,Rajahmundry + Andhra Pradesh,5124000,48000,2009
P Ganeswara Rao,IND,0,Post Graduate,46,Rajahmundry + Andhra Pradesh,360000,0,2009
S Subhalakshmi,IND,0,10th Pass,44,Rajahmundry + Andhra Pradesh,20000,0,2009
U V Krishnam Raju,PRAP,0,Not Given,69,Rajahmundry + Andhra Pradesh,86260434,21428701,2009
V Koteswara Rao,BSP,0,Graduate Professional,43,Rajahmundry + Andhra Pradesh,3147000,0,2009
V Nageswara Rao,IND,0,Graduate Professional,46,Rajahmundry + Andhra Pradesh,19027716,175000,2009
BAPIRAJU KANUMURU   Winner ,INC,0,10th Pass,61,Narsapuram + Andhra Pradesh,30574013,3812438,2009
ALLURI YUGANDHARA RAJU,PPOI,0,Post Graduate,44,Narsapuram + Andhra Pradesh,1685000,0,2009
BHUPATHIRAJU SRINIVASA VARMA,BJP,0,Post Graduate,41,Narsapuram + Andhra Pradesh,2514050,0,2009
GUBBALA TAMMAIAH,PRAP,0,Doctorate,61,Narsapuram + Andhra Pradesh,5869653,825248,2009
KALIDINDI BHIMARAJU,IND,0,Post Graduate,73,Narsapuram + Andhra Pradesh,21087052,50000,2009
KALIDINDI VISWANADHA RAJU,BSP,0,12th Pass,39,Narsapuram + Andhra Pradesh,9577900,2785000,2009
M V R RAJU,RDMP,0,10th Pass,35,Narsapuram + Andhra Pradesh,15000,0,2009
MANORAMA SANKU,LSP,0,Post Graduate,62,Narsapuram + Andhra Pradesh,8972000,0,2009
NAVUNDRU RAJENDRA PRASAD,BSSP,0,10th Pass,44,Narsapuram + Andhra Pradesh,799500,0,2009
KAVURI SAMBASIVA RAO   Winner ,INC,0,Graduate Professional,66,Eluru + Andhra Pradesh,126050111,945674,2009
DODDA KAMESWARA RAO,IND,0,10th Pass,54,Eluru + Andhra Pradesh,2010000,0,2009
DOWLURI GOVARDHAN,IND, 1 ,5th Pass,32,Eluru + Andhra Pradesh,33227,15000,2009
KASI NAIDU KAMMILI,IND,0,10th Pass,39,Eluru + Andhra Pradesh,60000,0,2009
KOLUSU PEDA REDDAIAH YADAV,PRAP,0,Graduate Professional,67,Eluru + Andhra Pradesh,79364590,190000,2009
MAGANTI VENKATESWARA RAO(BABU),TDP,0,12th Pass,49,Eluru + Andhra Pradesh,64298108,1253750,2009
PILLELLI SUNIL,BSP,0,Not Given,35,Eluru + Andhra Pradesh,0,0,2009
SAVANAPUDI NAGARAJU,MCPI(S),0,Not Given,48,Eluru + Andhra Pradesh,600,0,2009
SIRIKI SRINIVAS,RDMP,0,Post Graduate,32,Eluru + Andhra Pradesh,5000,0,2009
TANUKU SEKHAR,IND,0,8th Pass,45,Eluru + Andhra Pradesh,70600,0,2009
Y.V.S.V. PRASADA RAO (YERNENI PRASADA RAO),PPOI,0,Graduate,61,Eluru + Andhra Pradesh,4315000,373750,2009
Konakalla Narayana Rao   Winner ,TDP,0,12th Pass,59,Machilipatnam + Andhra Pradesh,8616000,3787000,2009
Bhogadi Ramadevi,BJP,0,Not Given,56,Machilipatnam + Andhra Pradesh,1986000,70000,2009
C Rama Lingeswara Rao,BSP,0,Others,33,Machilipatnam + Andhra Pradesh,250000,0,2009
C Ramachandriaiah,PRAP, 1 ,Graduate,60,Machilipatnam + Andhra Pradesh,50157255,9540751,2009
K Vara Lakhsmi,PPOI,0,Literate,59,Machilipatnam + Andhra Pradesh,2030000,0,2009
Koppula Venkateswara Rao,LSP,0,Not Given,45,Machilipatnam + Andhra Pradesh,0,0,2009
Ramakrishna Badiga,INC,0,12th Pass,66,Machilipatnam + Andhra Pradesh,225047000,3627000,2009
Y Subramanyeswara Rao (Mani),IND,0,10th Pass,50,Machilipatnam + Andhra Pradesh,502000,0,2009
L Rajagopal   Winner ,INC,0,Graduate Professional,45,Vijayawada + Andhra Pradesh,1222964909,23967984,2009
Bolisetty Haribabu,IND,0,Illiterate,46,Vijayawada + Andhra Pradesh,1277000,0,2009
Boppa Venkateswara Rao,IND,0,Graduate,42,Vijayawada + Andhra Pradesh,654954,55000,2009
Chanamolu Rajiv,PRAP, 3 ,Graduate Professional,43,Vijayawada + Andhra Pradesh,14543149,0,2009
D Kishore Kumar,LSP,0,Others,59,Vijayawada + Andhra Pradesh,25256150,0,2009
P Venkateswara Rao,IND,0,8th Pass,41,Vijayawada + Andhra Pradesh,5000,0,2009
RAGHAVA RAO JAKKA,PPOI,0,5th Pass,60,Vijayawada + Andhra Pradesh,56190000,0,2009
S Krishna Murthy,IND,0,Graduate,46,Vijayawada + Andhra Pradesh,899000,2990000,2009
V Vamsi Mohan,TDP, 2 ,Post Graduate,38,Vijayawada + Andhra Pradesh,344978721,1980716,2009
SAMBASIVA RAO RAYAPATI   Winner ,INC, 3 ,Graduate,65,Guntur + Andhra Pradesh,147143582,45204329,2009
AMANULLA KHAN,LSP,0,Literate,37,Guntur + Andhra Pradesh,90000,0,2009
KOMMANABOINA LAKSHMAIAH,RDHP,0,Not Given,39,Guntur + Andhra Pradesh,222400,0,2009
MALLELA BABU RAO,BSP,0,Post Graduate,61,Guntur + Andhra Pradesh,15880237,3133480,2009
SRINIVASA RAO THOTAKURA,Ajeya Bharat Party,0,Graduate Professional,34,Guntur + Andhra Pradesh,0,0,2009
THOTA CHANDRA SEKHAR,PRAP,0,Doctorate,47,Guntur + Andhra Pradesh,39150000,1500000,2009
VELAGAPUDI LAKSHMANA RAO,PPOI,0,10th Pass,59,Guntur + Andhra Pradesh,17792174,0,2009
YADLAPATI SWARUPARANI,BJP,0,Graduate,51,Guntur + Andhra Pradesh,69021000,1450000,2009
YARRAKULA TULASI RAM YADAV,SP,0,Not Given,30,Guntur + Andhra Pradesh,200000,0,2009
VENUGOPALA REDDY MODUGULA   Winner ,TDP, 2 ,Graduate Professional,42,Narasaraopet + Andhra Pradesh,27493309,51964,2009
ANNAMRAJU VENUGOPALA MADHAVA RAO,IND,0,Graduate Professional,37,Narasaraopet + Andhra Pradesh,210000,0,2009
ATCHALA NARASIMHA RAO,IND,0,Graduate Professional,39,Narasaraopet + Andhra Pradesh,212000,0,2009
BALASHOWRY VALLABHANENI,INC,0,Graduate,42,Narasaraopet + Andhra Pradesh,1219428113,9984,2009
BEJJAM RATNAKARA RAO,BSP,0,Graduate,48,Narasaraopet + Andhra Pradesh,1666568,0,2009
GANUGAPENTA UTTAMA REDDY,LSP,0,Graduate,30,Narasaraopet + Andhra Pradesh,182000,0,2009
KATAMARAJU NALAGORLA,IND,0,Post Graduate,61,Narasaraopet + Andhra Pradesh,100000,0,2009
RAMADUGU VENKATA SUBBA RAO,SP,0,Graduate,45,Narasaraopet + Andhra Pradesh,5580000,6200000,2009
S.G. MASTAN VALI,PPOI,0,Not Given,31,Narasaraopet + Andhra Pradesh,10000,0,2009
SHAIK SYED SAHEB,PRAP,0,Graduate,67,Narasaraopet + Andhra Pradesh,16125000,5500000,2009
SRINIVASA REDDY KESARI,IND,0,12th Pass,40,Narasaraopet + Andhra Pradesh,240000,549061,2009
VALLEPU KRUPA RAO,BJP,0,8th Pass,51,Narasaraopet + Andhra Pradesh,2576000,0,2009
YAMPATI VEERANJANEYA REDDY,IND,0,10th Pass,38,Narasaraopet + Andhra Pradesh,0,0,2009
PANABAKA LAKSHMI   Winner ,INC,0,Post Graduate,50,Bapatla + Andhra Pradesh,16635386,0,2009
BATTULA ROSAYYA,BJP,0,Not Given,52,Bapatla + Andhra Pradesh,0,0,2009
DARA SAMBAIAH,BSP,0,Not Given,62,Bapatla + Andhra Pradesh,7170000,698162,2009
GARIKAPATI SUDHAKAR,RDMP,0,8th Pass,32,Bapatla + Andhra Pradesh,60000,0,2009
GOLLA BABU RAO,IND,0,Post Graduate,34,Bapatla + Andhra Pradesh,50000,0,2009
GORREMUCHU CHINNA RAO,IND,0,5th Pass,42,Bapatla + Andhra Pradesh,258000,110985,2009
GUDIPALLI SATHYA BABUJI,IND,0,Graduate,40,Bapatla + Andhra Pradesh,3900000,0,2009
MALYADRI SRIRAM,TDP,0,Post Graduate,55,Bapatla + Andhra Pradesh,15870952,0,2009
NUTHAKKI RAMA RAO,PRAP,0,Post Graduate,61,Bapatla + Andhra Pradesh,32825159,0,2009
MAGUNTA SRINIVASULU REDDY   Winner ,INC,0,Graduate,55,Ongole + Andhra Pradesh,102065901,0,2009
CHALUVADI SRINIVASARAO,PPOI,0,10th Pass,38,Ongole + Andhra Pradesh,60000,0,2009
MADDULURI MALAKONDAIAH YADAV,TDP,0,Graduate,47,Ongole + Andhra Pradesh,90741921,8347977,2009
MANDAVA VASUDEVA,BJP,0,12th Pass,56,Ongole + Andhra Pradesh,272711,185460,2009
NALAMALAPU LAKSHMINARASAREDDY,IND,0,Graduate,40,Ongole + Andhra Pradesh,530500,0,2009
PIDATHALA SAI KALPANA,PRAP,0,12th Pass,50,Ongole + Andhra Pradesh,10472574,0,2009
SHAIK SHAJAHAN,IND,0,12th Pass,49,Ongole + Andhra Pradesh,843000,0,2009
S.P.Y.REDDY   Winner ,INC, 1 ,Graduate Professional,59,Nandyal + Andhra Pradesh,92821000,0,2009
A.U.FAROOQ,IND,0,5th Pass,26,Nandyal + Andhra Pradesh,1010000,0,2009
ABDUL SATTAR . G,B. C. United Front,0,10th Pass,26,Nandyal + Andhra Pradesh,600000,0,2009
AMBATI RAMESWARA REDDY,IND,0,Not Given,35,Nandyal + Andhra Pradesh,700000,0,2009
B.P.KAMBAGIRI SWAMY,IND, 1 ,10th Pass,36,Nandyal + Andhra Pradesh,450000,0,2009
B.R.L.REDDY,IND, 1 ,10th Pass,40,Nandyal + Andhra Pradesh,1841700,1204000,2009
B.V.RAMI REDDY,IND,0,Graduate,47,Nandyal + Andhra Pradesh,450000,0,2009
BHUMA VENKATA NAGI REDDY,PRAP,0,12th Pass,45,Nandyal + Andhra Pradesh,68271000,7465000,2009
G.BALASWAMY,IND,0,Post Graduate,37,Nandyal + Andhra Pradesh,543820,0,2009
GALI RAMA SUBBA REDDY,IND,0,5th Pass,33,Nandyal + Andhra Pradesh,160000,30000,2009
K.ARTHER PANCHARATNAM,IND,0,12th Pass,42,Nandyal + Andhra Pradesh,0,10000,2009
NASYAM MOHAMMED FAROOK,TDP,0,10th Pass,57,Nandyal + Andhra Pradesh,29170000,0,2009
PICHHIKE NARENDRA DEV,RKSP,0,10th Pass,39,Nandyal + Andhra Pradesh,28000,0,2009
RAMA JAGANNADHA REDDY TAMIDELA,LSP,0,Not Given,34,Nandyal + Andhra Pradesh,785000,0,2009
S.MOHAMMED ISMAIL,BSP,0,12th Pass,39,Nandyal + Andhra Pradesh,395000,0,2009
SADHU VEERA VENKATA RAMANAIAH,RDMP,0,12th Pass,35,Nandyal + Andhra Pradesh,807000,0,2009
SINGAM VENKATESHWARA REDDY,IND, 1 ,8th Pass,35,Nandyal + Andhra Pradesh,708500,50000,2009
T.MAHESH NAIDU,IND,0,Illiterate,27,Nandyal + Andhra Pradesh,6500,0,2009
T.SRINUVASULU,IND,0,Illiterate,38,Nandyal + Andhra Pradesh,750000,200000,2009
V.SESHI REDDY,IND,0,10th Pass,33,Nandyal + Andhra Pradesh,2235000,550000,2009
KOTLA JAYA SURYA PRAKASH REDDY   Winner ,INC,0,Graduate,57,Kurnool + Andhra Pradesh,53719195,3034000,2009
B.T.NAIDU,TDP,0,Post Graduate,36,Kurnool + Andhra Pradesh,5545000,350000,2009
DR.DANDIYA KHAJA PEERA,PRAP,0,Graduate Professional,55,Kurnool + Andhra Pradesh,9830500,400000,2009
RAVI SUBRAMANYAM K.A.,BJP,0,Graduate Professional,39,Kurnool + Andhra Pradesh,3150000,0,2009
ANANTHA VENKATA RAMI REDDY   Winner ,INC,0,Post Graduate,52,Anantapur + Andhra Pradesh,13015000,0,2009
AMARNATH,LSP,0,Graduate,32,Anantapur + Andhra Pradesh,488500,0,2009
AMBATI RAMA KRISHNA REDDY,BJP,0,Graduate Professional,41,Anantapur + Andhra Pradesh,25550000,251000,2009
DEVELLA MURALI,IND,0,5th Pass,45,Anantapur + Andhra Pradesh,0,0,2009
G HARI,PPOI,0,Post Graduate,30,Anantapur + Andhra Pradesh,80000,0,2009
GADDALA NAGABHUSHANAM,BSP, 2 ,Post Graduate,48,Anantapur + Andhra Pradesh,575000,9000,2009
J C RAMANUJULA REDDY,IND,0,8th Pass,52,Anantapur + Andhra Pradesh,2543000,0,2009
K P NARAYANA SWAMY,IND,0,Graduate,41,Anantapur + Andhra Pradesh,0,0,2009
KALAVA SRINIVASULU,TDP,0,Post Graduate,44,Anantapur + Andhra Pradesh,4205517,1950000,2009
KRUSHNAPURAM GAYATHRI DEVI,CPI(ML)(L),0,5th Pass,36,Anantapur + Andhra Pradesh,1057900,750000,2009
MANSOOR,PRAP,0,10th Pass,56,Anantapur + Andhra Pradesh,33790000,0,2009
T CHANDRA SEKHAR,IND,0,Not Given,30,Anantapur + Andhra Pradesh,800000,0,2009
KRISTAPPA NIMMALA   Winner ,TDP,0,Graduate,52,Hindupur + Andhra Pradesh,15917465,1216390,2009
B. NAGABHUSHANA RAO,IND,0,Graduate,76,Hindupur + Andhra Pradesh,4547188,335000,2009
K. JAKEER,IND,0,8th Pass,40,Hindupur + Andhra Pradesh,80000,0,2009
KADAPALA SREEKANTHA REDDY,PRAP,0,Post Graduate,56,Hindupur + Andhra Pradesh,66073943,1484577,2009
M SREERAMULU,BSP,0,Post Graduate,30,Hindupur + Andhra Pradesh,200000,0,2009
Naresh Kumar,BJP,0,10th Pass,45,Hindupur + Andhra Pradesh,69665000,3600000,2009
NIRANJAN BABU. K,LSP,0,Graduate Professional,30,Hindupur + Andhra Pradesh,20000,0,2009
P KHASIM KHAN,INC,0,Graduate,53,Hindupur + Andhra Pradesh,5190960,2432826,2009
P. PRASAD,IND,0,Graduate Professional,32,Hindupur + Andhra Pradesh,280000,0,2009
S. MUSKIN VALI,PPOI,0,Not Given,26,Hindupur + Andhra Pradesh,50000,0,2009
Y.S. Jagan Mohan Reddy   Winner ,INC,0,Graduate,36,Kadapa + Andhra Pradesh,728151658,66396966,2009
C Gopi Narasimha Reddy,JD(U),0,12th Pass,31,Kadapa + Andhra Pradesh,1356400,510000,2009
C Sivanarayana Reddy,IND,0,Others,39,Kadapa + Andhra Pradesh,2429000,0,2009
Dr. Khaleel Basha,PRAP,0,Graduate Professional,60,Kadapa + Andhra Pradesh,1990356,310743,2009
G Prasanna Kumar,LSP,0,Post Graduate,55,Kadapa + Andhra Pradesh,32454000,0,2009
G Rama Subba Reddy,PPOI,0,Others,57,Kadapa + Andhra Pradesh,3950000,950000,2009
J Muni Reddy,BSP, 1 ,12th Pass,31,Kadapa + Andhra Pradesh,747000,0,2009
J Subbarayudu,IND,0,5th Pass,51,Kadapa + Andhra Pradesh,15000,0,2009
K Chinnapa Reddy,Bharatiya Jan Shakti,0,10th Pass,41,Kadapa + Andhra Pradesh,346867,0,2009
K Sainath Sarma,RDHP, 2 ,12th Pass,38,Kadapa + Andhra Pradesh,268000,0,2009
K Venkata Subba Reddy,RRS,0,5th Pass,42,Kadapa + Andhra Pradesh,2570000,0,2009
N Kishore Kumar Reddy,JD(S), 3 ,Others,32,Kadapa + Andhra Pradesh,1152000,400000,2009
Palem Srikanth Reddy,TDP,0,Post Graduate,46,Kadapa + Andhra Pradesh,283709255,45000000,2009
S Ali Sher,IND,0,10th Pass,47,Kadapa + Andhra Pradesh,6707300,1500,2009
S Raja,IND,0,12th Pass,46,Kadapa + Andhra Pradesh,335000,0,2009
V Narendra,IND,0,Graduate,39,Kadapa + Andhra Pradesh,174000,0,2009
Vangala Shashi Bhushan Reddy,BJP,0,Others,38,Kadapa + Andhra Pradesh,164000,27000,2009
Y Ramesh Reddy,IND, 1 ,Not Given,35,Kadapa + Andhra Pradesh,5114000,0,2009
Y Shekara Reddy,RPI(A), 1 ,8th Pass,47,Kadapa + Andhra Pradesh,830000,50000,2009
M Rajamohan Reddy   Winner ,INC,0,Graduate Professional,59,Nellore + Andhra Pradesh,363462696,0,2009
Bathina Narasimha Rao,BJP,0,Not Given,65,Nellore + Andhra Pradesh,11187000,1500000,2009
D Venkata Bhaskar Reddy,IND,0,10th Pass,37,Nellore + Andhra Pradesh,140000,0,2009
Jana Ramachandraiah,PRAP,0,Graduate Professional,56,Nellore + Andhra Pradesh,148473064,54864453,2009
Karimulla,IND,0,12th Pass,42,Nellore + Andhra Pradesh,25000,0,2009
M Chandra Sekhar Yadav,IND,0,Doctorate,40,Nellore + Andhra Pradesh,680000,0,2009
S Padma Nageswara Rao,BSP,0,Not Given,59,Nellore + Andhra Pradesh,2750000,0,2009
S Satyanarayana,PPOI,0,Graduate,41,Nellore + Andhra Pradesh,0,0,2009
Syed Hamza Hussainy,IND,0,Graduate Professional,46,Nellore + Andhra Pradesh,2750000,200079,2009
V Venu Gopala Reddy,TDP,0,Post Graduate,59,Nellore + Andhra Pradesh,40291993,0,2009
Vemuri Bhaskara Rao,LSP,0,Graduate Professional,36,Nellore + Andhra Pradesh,4330000,591000,2009
Chinta Mohan   Winner ,INC,0,Graduate Professional,54,Tirupati + Andhra Pradesh,5512900,557719,2009
Degala Suryanarayana,PPOI,0,Others,34,Tirupati + Andhra Pradesh,20000,0,2009
DHANASEKHAR GUNDLURU,RPI(A),0,12th Pass,41,Tirupati + Andhra Pradesh,64000,0,2009
J Venkateshwarlu,LSP,0,10th Pass,43,Tirupati + Andhra Pradesh,1748251,850000,2009
Kattamanchi Prabhakar,IND,0,Graduate Professional,40,Tirupati + Andhra Pradesh,145000,0,2009
N Venkataswamy,BJP,0,Doctorate,77,Tirupati + Andhra Pradesh,18030000,0,2009
O Venkata Krishna Prasad,IND,0,Doctorate,43,Tirupati + Andhra Pradesh,573,0,2009
V Varaprasada Rao,PRAP,0,Doctorate,55,Tirupati + Andhra Pradesh,25242856,0,2009
Varla Ramaiah,TDP, 1 ,Graduate Professional,58,Tirupati + Andhra Pradesh,5308816,300000,2009
Y Munikrishnaiah,IND,0,Graduate,64,Tirupati + Andhra Pradesh,4535120,350000,2009
ANNAYYAGARI SAI PRATHAP   Winner ,INC,0,12th Pass,64,Rajampet + Andhra Pradesh,6233245,605031,2009
ADI NARAYANA REDDY .V,BSSP,0,Graduate Professional,40,Rajampet + Andhra Pradesh,4379300,1140000,2009
ALLAPUREDDY. HARINATHA REDDY,BJP,0,Graduate Professional,69,Rajampet + Andhra Pradesh,120228299,3490666,2009
ASADI VENKATADRI,IND,0,12th Pass,41,Rajampet + Andhra Pradesh,2930000,130000,2009
B. KRISHNAPPA,IND,0,10th Pass,32,Rajampet + Andhra Pradesh,650000,250000,2009
D.A. SRINIVAS,PRAP, 1 ,Graduate Professional,36,Rajampet + Andhra Pradesh,670119543,375816032,2009
DR. ARAVA. VENKATA SUBBA REDDY,PPOI,0,Not Given,38,Rajampet + Andhra Pradesh,9349125,3288000,2009
HAJI MOHAMMAD AZAM,IND,0,10th Pass,82,Rajampet + Andhra Pradesh,3000000,0,2009
INDRA PRAKASH,IND,0,Graduate Professional,32,Rajampet + Andhra Pradesh,950000,0,2009
KASTHURI OBAIAH NAIDU,IND,0,10th Pass,55,Rajampet + Andhra Pradesh,1223000,120000,2009
NAGESWARA RAO EDAGOTTU,LSP,0,Graduate Professional,38,Rajampet + Andhra Pradesh,543030,13000,2009
PULA RAGHU,IND,0,10th Pass,44,Rajampet + Andhra Pradesh,0,0,2009
RAMESH KUMAR REDDY REDDAPPAGARI,TDP,0,Post Graduate,44,Rajampet + Andhra Pradesh,21688385,3679156,2009
SHAIK AMEEN PEERAN,ANC,0,Graduate Professional,39,Rajampet + Andhra Pradesh,140000,40000,2009
SUNKARA SREENIVAS,BSP,0,Graduate Professional,42,Rajampet + Andhra Pradesh,21329775,0,2009
NARAMALLI SIVAPRASAD   Winner ,TDP,0,Graduate Professional,57,Chittoor + Andhra Pradesh,6011000,0,2009
A. AMARNADH,RKSP,0,Not Given,37,Chittoor + Andhra Pradesh,0,0,2009
B.SIVAKUMAR,BJP,0,10th Pass,40,Chittoor + Andhra Pradesh,1549643,60000,2009
G. VENKATACHALAM,LSP,0,Post Graduate,29,Chittoor + Andhra Pradesh,250000,115000,2009
JAYARAM DUGGANI,BSP,0,12th Pass,60,Chittoor + Andhra Pradesh,315000,0,2009
TALARI MANOHAR,PRAP,0,Post Graduate,54,Chittoor + Andhra Pradesh,4943512,2613277,2009
THIPPESWAMY M,INC, 1 ,Graduate Professional,55,Chittoor + Andhra Pradesh,4014000,500000,2009
BADRUDDIN AJMAL   Winner ,AUDF,0,Literate,54,Dhubri + Assam,303520991,0,2009
ALOK SEN,SP,0,Graduate,37,Dhubri + Assam,1199442,0,2009
ANWAR HUSSAIN,INC,0,Graduate Professional,62,Dhubri + Assam,1285167,679449,2009
ARUN DAS,RWS,0,10th Pass,39,Dhubri + Assam,59900,0,2009
MINHAR ALI MANDAL,IND,0,Post Graduate,61,Dhubri + Assam,1455000,0,2009
NUR MAHAMMAD,IND,0,Graduate Professional,61,Dhubri + Assam,576834,0,2009
SHAHJAHAN ALI,IND,0,Post Graduate,39,Dhubri + Assam,2839317,0,2009
SOLEMAN ALI,IND,0,Graduate,45,Dhubri + Assam,540879,0,2009
TRIPTI KANA MAZUMDAR CHOUDHURY,IND,0,10th Pass,45,Dhubri + Assam,118000,314028,2009
SANSUMA KHUNGGUR BWISWMUTHIARY   Winner ,BPF,0,Graduate,49,Kokrajhar + Assam,4954903,464860,2009
SABDA RAM RABHA,AGP,0,Graduate Professional,39,Kokrajhar + Assam,252611,0,2009
URKHAO GWRA BRAHMA,IND,0,Graduate,45,Kokrajhar + Assam,1998000,0,2009
ISMAIL HUSSAIN   Winner ,INC,0,Post Graduate,55,Barpeta + Assam,9931726,0,2009
ABDUL KADDUS,SP,0,10th Pass,35,Barpeta + Assam,199000,0,2009
ABDUL KADER,IND,0,Graduate,41,Barpeta + Assam,214000,0,2009
ABDUS SAMAD AHMED,AUDF, 2 ,Post Graduate,41,Barpeta + Assam,1641461,0,2009
ABU CHAND MAHMMAD,RPI(A),0,Others,63,Barpeta + Assam,300000,0,2009
BHADRESWAR DAS,IND,0,10th Pass,40,Barpeta + Assam,789000,0,2009
BHUPEN RAY,AGP,0,Graduate,49,Barpeta + Assam,5271487,0,2009
DEWAN JOYNAL ABEDIN,IND,0,Post Graduate,65,Barpeta + Assam,1254748,45131,2009
DURGESWAR DEKA,CPM,0,Post Graduate,54,Barpeta + Assam,33000,0,2009
GOLAP HUSSAIN MAZUMDER,IND,0,Post Graduate,35,Barpeta + Assam,50000,0,2009
KANDARPA LAHKAR,RVNP,0,Graduate,53,Barpeta + Assam,6692000,1218632,2009
MD. AMIR ALI,RJD,0,Post Graduate,42,Barpeta + Assam,2711656,23000,2009
MD. DILIR KHAN,MUL,0,Graduate,42,Barpeta + Assam,50200,0,2009
MUIJ UDDIN MAHMUD,LJP,0,Graduate Professional,52,Barpeta + Assam,3228904,0,2009
BIJOYA CHAKRAVARTY   Winner ,BJP,0,Post Graduate,70,Gauhati + Assam,1870000,0,2009
AKSHAY RAJKHOWA,NCP,0,12th Pass,49,Gauhati + Assam,3084000,1556000,2009
AMBU BORA,RCPI(R),0,Others,79,Gauhati + Assam,1082947,0,2009
AMIT BARUA,IND,0,Not Given,42,Gauhati + Assam,12696939,494815,2009
BRIJESH ROY,IND,0,8th Pass,30,Gauhati + Assam,366581,0,2009
CAPT. ROBIN BORDOLOI,INC,0,Graduate,67,Gauhati + Assam,10085459,630549,2009
DEEPAK KALITA,SP,0,Post Graduate,34,Gauhati + Assam,8262477,404727,2009
DEVA KANTA RAMCHIARY,IND,0,Graduate Professional,46,Gauhati + Assam,1735171,505851,2009
KAZI NEKIB AHMED,IND,0,Not Given,51,Gauhati + Assam,350000,0,2009
RINA GAYARY DAS,IND,0,Graduate,41,Gauhati + Assam,6360000,80900,2009
SONABOR ALI,AUDF,0,Post Graduate,58,Gauhati + Assam,3028500,0,2009
RAMEN DEKA   Winner ,BJP,0,Graduate,55,Mangaldoi + Assam,7579967,0,2009
AROON BAROOA,IND,0,Graduate,53,Mangaldoi + Assam,472000,0,2009
BADIUJ ZAMAL,AUDF,0,12th Pass,33,Mangaldoi + Assam,179219,0,2009
BHUPENDRA NATH KAKATI,IND,0,Post Graduate,62,Mangaldoi + Assam,1364500,1242,2009
DINA NATH DAS,BPF,0,Post Graduate,65,Mangaldoi + Assam,870981,0,2009
LANKESWAR ACHARJYA,RDMP,0,12th Pass,45,Mangaldoi + Assam,3939175,0,2009
LUCYMAI BASUMATARI,RSPS,0,Graduate Professional,58,Mangaldoi + Assam,654828,157774,2009
MADHAB RAJBANGSHI,INC,0,Graduate Professional,53,Mangaldoi + Assam,1315905,2000000,2009
MANOJ KUMAR DEKA,IND,0,Graduate Professional,55,Mangaldoi + Assam,106960,0,2009
PARVEEN SULTANA,All India Minorities Front,0,10th Pass,42,Mangaldoi + Assam,1735000,227400,2009
PRODEEP KUMAR DAIMARY,IND,0,Post Graduate,42,Mangaldoi + Assam,481500,0,2009
RABINDRA NATH HAZARIKA,JMM,0,Doctorate,72,Mangaldoi + Assam,415000,0,2009
RATUL KUMAR CHOUDHURY,SP,0,Graduate,38,Mangaldoi + Assam,47000,0,2009
JOSEPH TOPPO   Winner ,AGP,0,10th Pass,60,Tezpur + Assam,936292,535000,2009
ARUN KUMAR MURMOO,BVM,0,Graduate,33,Tezpur + Assam,58085,0,2009
DANIEL DAVID JESUDAS,IND, 1 ,Graduate,66,Tezpur + Assam,25700,0,2009
DEBA ORANG,AUDF,0,Illiterate,54,Tezpur + Assam,412000,0,2009
DR. PRANAB KR. DAS,IND,0,Graduate,41,Tezpur + Assam,1860370,0,2009
JITEN SUNDI,CPM,0,Post Graduate,64,Tezpur + Assam,4323198,0,2009
JUGANANDA HAZARIKA,SP,0,12th Pass,42,Tezpur + Assam,715000,0,2009
KALYAN KUMAR DEORI BHARALI,IND,0,Post Graduate,69,Tezpur + Assam,327444,0,2009
MD. NAZIR AHMED,IND,0,12th Pass,56,Tezpur + Assam,3802371,0,2009
MONI KUMAR SUBBA,INC,0,8th Pass,51,Tezpur + Assam,578758296,7476321,2009
PARASHMONI SINHA,JMM, 1 ,Graduate,33,Tezpur + Assam,730000,0,2009
PRASANTA BORO,IND,0,Graduate,32,Tezpur + Assam,880500,0,2009
REGINOLD V. JOHNSON,RSPS,0,10th Pass,45,Tezpur + Assam,0,0,2009
RUBUL SARMA,CPI(ML)(L),0,Graduate,52,Tezpur + Assam,651640,0,2009
RUDRA PARAJULI,IND,0,8th Pass,52,Tezpur + Assam,905000,0,2009
RAJEN GOHAIN   Winner ,BJP, 1 ,Graduate Professional,57,Nowgong + Assam,10210891,740165,2009
ANIL RAJA,INC,0,Graduate,51,Nowgong + Assam,6256259,1572269,2009
ASHIT DUTTA,IND,0,8th Pass,47,Nowgong + Assam,4600000,0,2009
